ResID,TAG,SOURCE,TYPE,COUNTRY,DAM_NAME,ACTIVE_FRO,LON_ORG,LAT_ORG,LisfloodX,LisfloodY
3069,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Vyrnwy,1892,-3.457917,52.76625,-3.45833,52.75833
3070,ERS,GranD,RESERVOIR_S_EUR,Ireland,Parteen Weir,1927,-8.477083,52.762083,-8.475,52.75833
3071,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Empingham,1975,-0.607917,52.659583,-0.625,52.65833
3072,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Clywedog,1967,-3.60375,52.474583,-3.60833,52.475
3073,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Nant-y-Moch,1962,-3.837083,52.462083,-3.84167,52.45833
3074,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Draycote,1969,-1.33875,52.320417,-1.34167,52.325
3075,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Pitsford,1956,-0.892083,52.320417,-0.89167,52.30833
3076,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Craig-Goch,1904,-3.62375,52.307917,-3.625,52.30833
3077,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Diddington,1964,-0.287083,52.29125,-0.29167,52.29167
3078,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Caban Coch,1904,-3.57875,52.267083,-3.575,52.275
3079,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Claerwen,1952,-3.662083,52.262083,-3.65833,52.25833
3080,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Llyn Brianne,1972,-3.76625,52.124583,-3.75833,52.125
3081,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Usk,1955,-3.70375,51.945417,-3.70833,51.94167
3082,ERS,GranD,RESERVOIR_S_EUR,Ireland,Carrigadrohid,1955,-8.86625,51.897917,-8.85833,51.89167
3083,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Talybont,1939,-3.30375,51.875417,-3.30833,51.875
3084,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Chew Stoke,1956,-2.617083,51.35125,-2.625,51.34167
3085,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Wimbleball,1978,-3.475417,51.054583,-3.475,51.05833
3086,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Roadford,1989,-4.237083,50.69125,-4.24167,50.69167
3087,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Colliford Water,1983,-4.570417,50.512083,-4.575,50.50833
3088,ERS,GranD,RESERVOIR_S_EUR,United Kingdom,Stithians,1965,-5.199583,50.185417,-5.19167,50.175
3089,ERS,GranD,RESERVOIR_S_EUR,France,Vezins,1932,-1.232917,48.577917,-1.225,48.575
3090,ERS,GranD,RESERVOIR_S_EUR,France,Saint Michel,1937,-3.882917,48.35625,-3.875,48.35833
3091,ERS,GranD,RESERVOIR_S_EUR,France,Guerledan,1930,-3.017917,48.195417,-3.025,48.19167
3092,ERS,GranD,RESERVOIR_S_EUR,France,Puy Terrier,1982,-0.195417,46.77375,-0.19167,46.775
3093,ERS,GranD,RESERVOIR_S_EUR,France,Mervent,1956,-0.782917,46.51625,-0.79167,46.50833
3094,ERS,GranD,RESERVOIR_S_EUR,France,Touche Poupard,1994,-0.20375,46.462083,-0.20833,46.45833
3095,ERS,GranD,RESERVOIR_S_EUR,Spain,Arbon,1967,-6.724583,43.477917,-6.725,43.475
3096,ERS,GranD,RESERVOIR_S_EUR,Spain,La Ribeira,1961,-7.827083,43.462083,-7.825,43.45833
3097,ERS,GranD,RESERVOIR_S_EUR,Spain,Eume,1960,-8.010417,43.40625,-8.00833,43.40833
3098,ERS,GranD,RESERVOIR_S_EUR,Spain,Doiras,1934,-6.82875,43.38625,-6.825,43.39167
3099,ERS,GranD,RESERVOIR_S_EUR,Spain,Cecebre,1976,-8.29625,43.282083,-8.29167,43.275
3100,ERS,GranD,RESERVOIR_S_EUR,Spain,Salime,1956,-6.849583,43.235417,-6.84167,43.24167
3101,ERS,GranD,RESERVOIR_S_EUR,Spain,Tanes,1978,-5.424583,43.21875,-5.425,43.225
3102,ERS,GranD,RESERVOIR_S_EUR,Spain,Anarbe,1976,-1.87875,43.21625,-1.85833,43.225
3103,ERS,GranD,RESERVOIR_S_EUR,Spain,Ordunte,1934,-3.28375,43.160417,-3.29167,43.15833
3104,ERS,GranD,RESERVOIR_S_EUR,Spain,La Cohilla,1950,-4.38875,43.132083,-4.39167,43.125
3105,ERS,GranD,RESERVOIR_S_EUR,Spain,Villagudin,1981,-8.495417,43.095417,-8.49167,43.09167
3106,ERS,GranD,RESERVOIR_S_EUR,Spain,Alsa,1921,-3.99875,43.09375,-3.99167,43.09167
3107,ERS,GranD,RESERVOIR_S_EUR,Spain,Fervenza,1966,-9.00875,42.99125,-9.00833,42.99167
3108,ERS,GranD,RESERVOIR_S_EUR,Spain,Irabia,1925,-1.157917,42.987083,-1.15833,42.99167
3109,ERS,GranD,RESERVOIR_S_EUR,Spain,Eugui,1971,-1.51625,42.974583,-1.50833,42.975
3110,ERS,GranD,RESERVOIR_S_EUR,Spain,Urrunaga,1957,-2.652917,42.957917,-2.65833,42.95833
3111,ERS,GranD,RESERVOIR_S_EUR,Spain,Ullivarri,1957,-2.61625,42.932917,-2.60833,42.925
3112,ERS,GranD,RESERVOIR_S_EUR,Spain,Santa Eugenia,1988,-9.102917,42.920417,-9.10833,42.925
3113,ERS,Merged,RESERVOIR_S_EUR,Spain,Requejada/Cervera,1940,-4.529583,42.907917,-4.50833,42.90833
3114,ERS,GranD,RESERVOIR_S_EUR,Spain,Camporredondo,1930,-4.734583,42.90375,-4.74167,42.89167
3115,ERS,GranD,RESERVOIR_S_EUR,Spain,Barrie de la Maza,1958,-8.79625,42.865417,-8.79167,42.85833
3116,ERS,GranD,RESERVOIR_S_EUR,Spain,Compuerto,1960,-4.827917,42.862083,-4.825,42.85833
3117,ERS,GranD,RESERVOIR_S_EUR,Spain,Portodemouros,1967,-8.189583,42.857917,-8.19167,42.85833
3118,ERS,GranD,RESERVOIR_S_EUR,Spain,Matalavilla,1967,-6.45125,42.83625,-6.44167,42.84167
3119,ERS,GranD,RESERVOIR_S_EUR,Spain,Lanuza,1978,-0.31625,42.75375,-0.325,42.75833
3120,ERS,GranD,RESERVOIR_S_EUR,Spain,Alloz,1930,-1.945417,42.707917,-1.94167,42.70833
3121,ERS,GranD,RESERVOIR_S_EUR,Spain,Bubal,1971,-0.31625,42.682917,-0.30833,42.675
3122,ERS,GranD,RESERVOIR_S_EUR,Spain,Vilasouto,1969,-7.42375,42.662083,-7.425,42.65833
3123,ERS,GranD,RESERVOIR_S_EUR,Spain,Albarellos,1971,-8.195417,42.400417,-8.19167,42.40833
3124,ERS,GranD,RESERVOIR_S_EUR,Spain,La Pena,1913,-0.737083,42.387083,-0.74167,42.375
3125,ERS,GranD,RESERVOIR_S_EUR,Spain,Velle,1966,-7.852083,42.362083,-7.825,42.375
3126,ERS,GranD,RESERVOIR_S_EUR,Spain,Eiras,1977,-8.487917,42.34875,-8.49167,42.34167
3127,ERS,GranD,RESERVOIR_S_EUR,Spain,Prada,1958,-7.040417,42.310417,-7.04167,42.30833
3128,ERS,GranD,RESERVOIR_S_EUR,Spain,Uzquiza,1988,-3.367083,42.30625,-3.375,42.30833
3129,ERS,GranD,RESERVOIR_S_EUR,Spain,Castrelo,1969,-8.11625,42.295417,-8.10833,42.29167
3130,ERS,GranD,RESERVOIR_S_EUR,Spain,Arlanzon,1933,-3.339583,42.26375,-3.34167,42.25833
3131,ERS,GranD,RESERVOIR_S_EUR,Spain,Chandreja,1953,-7.389583,42.262083,-7.39167,42.25833
3132, ,GranD, ,Spain,Cenza,0,0,0,-0.00833,22.75833
3133,ERS,GranD,RESERVOIR_S_EUR,Spain,Gonzalez Lacasa,1962,-2.674583,42.174583,-2.675,42.175
3134,ERS,GranD,RESERVOIR_S_EUR,Spain,Mansilla,1960,-2.914583,42.157083,-2.925,42.15833
3135,ERS,GranD,RESERVOIR_S_EUR,Spain,Frieira,1970,-8.192083,42.15625,-8.175,42.15833
3136,ERS,GranD,RESERVOIR_S_EUR,Spain,San Sebastian,1959,-6.94625,42.145417,-6.94167,42.14167
3137,ERS,GranD,RESERVOIR_S_EUR,Spain,Pias,1961,-6.992083,42.10375,-6.99167,42.10833
3138,ERS,GranD,RESERVOIR_S_EUR,Spain,Pajares,1994,-2.60875,42.08875,-2.60833,42.09167
3139,ERS,GranD,RESERVOIR_S_EUR,Spain,Valparaiso,1988,-6.274583,41.995417,-6.275,41.99167
3140,ERS,GranD,RESERVOIR_S_EUR,Spain,Nuestra Senora del Agavanzal,1995,-6.145417,41.97875,-6.14167,41.975
3141,ERS,GranD,RESERVOIR_S_EUR,Spain,Las Conchas,1949,-8.03125,41.949583,-8.025,41.94167
3142,ERS,GranD,RESERVOIR_S_EUR,Spain,Salas,1971,-7.942083,41.925417,-7.94167,41.925
3143,ERS,GranD,RESERVOIR_S_EUR,Portugal,Alto Lindoso,1992,-8.202083,41.874583,-8.20833,41.875
3144,ERS,GranD,RESERVOIR_S_EUR,Portugal,Touvedo,1993,-8.352083,41.812917,-8.35833,41.80833
3145,ERS,GranD,RESERVOIR_S_EUR,Portugal,Paradela,1958,-7.950417,41.770417,-7.95833,41.775
3146,ERS,GranD,RESERVOIR_S_EUR,Portugal,Vilarinho das Furnas,1972,-8.20625,41.76625,-8.20833,41.75833
3147,ERS,GranD,RESERVOIR_S_EUR,Portugal,Alto Rabagao,1964,-7.857917,41.745417,-7.85833,41.74167
3148,ERS,GranD,RESERVOIR_S_EUR,Portugal,Salamonde,1953,-8.090417,41.692917,-8.09167,41.69167
3149,ERS,GranD,RESERVOIR_S_EUR,Portugal,Venda Nova,1951,-7.982083,41.67875,-7.975,41.675
3150,ERS,GranD,RESERVOIR_S_EUR,Portugal,Canicada,1955,-8.229583,41.652083,-8.225,41.65833
3151,ERS,GranD,RESERVOIR_S_EUR,Portugal,Guilhofrei,1938,-8.137917,41.587083,-8.14167,41.59167
3152,ERS,GranD,RESERVOIR_S_EUR,Spain,Maidevera Saddle Dam 1,1981,-1.762083,41.57875,-1.75833,41.575
3153,ERS,GranD,RESERVOIR_S_EUR,Spain,Castro,1952,-6.185417,41.577083,-6.19167,41.575
3154,ERS,GranD,RESERVOIR_S_EUR,Portugal,Azibo,1982,-6.89125,41.557917,-6.89167,41.55833
3155,ERS,GranD,RESERVOIR_S_EUR,Spain,Linares del Arroyo,1951,-3.55625,41.52625,-3.55833,41.525
3156,ERS,GranD,RESERVOIR_S_EUR,Portugal,Miranda,1961,-6.26625,41.49375,-6.25833,41.49167
3157,ERS,GranD,RESERVOIR_S_EUR,Spain,Villalcampo,1949,-6.084583,41.492917,-6.09167,41.49167
3158,ERS,GranD,RESERVOIR_S_EUR,Spain,Monteagudo de las Vicarias,1982,-2.192083,41.389583,-2.19167,41.375
3159,ERS,GranD,RESERVOIR_S_EUR,Portugal,Picote,1958,-6.347917,41.379583,-6.34167,41.375
3160,ERS,GranD,RESERVOIR_S_EUR,Spain,Burgomillodo,1953,-3.882917,41.337083,-3.89167,41.34167
3161,ERS,GranD,RESERVOIR_S_EUR,Portugal,Bemposta,1964,-6.469583,41.302083,-6.425,41.325
3162,ERS,GranD,RESERVOIR_S_EUR,Spain,Aldeadavila,1963,-6.68375,41.214583,-6.69167,41.20833
3163,ERS,GranD,RESERVOIR_S_EUR,Portugal,Valeira,1975,-7.374583,41.159583,-7.375,41.15833
3164,ERS,GranD,RESERVOIR_S_EUR,Portugal,Crestuma,1985,-8.642917,41.147917,-8.475,41.075
3165,ERS,GranD,RESERVOIR_S_EUR,Portugal,Regua,1973,-7.739583,41.147083,-7.74167,41.14167
3166,ERS,GranD,RESERVOIR_S_EUR,Portugal,Pocinho,1982,-7.112917,41.135417,-7.10833,41.14167
3167,ERS,GranD,RESERVOIR_S_EUR,Portugal,Varosa,1976,-7.77625,41.119583,-7.775,41.125
3168,ERS,GranD,RESERVOIR_S_EUR,Portugal,Torrao,1988,-8.259583,41.097917,-8.25833,41.09167
3169,ERS,GranD,RESERVOIR_S_EUR,Portugal,Carrapatelo,1972,-8.13125,41.087083,-8.125,41.09167
3170,ERS,GranD,RESERVOIR_S_EUR,Spain,Palmaces,1954,-2.93875,41.05375,-2.94167,41.05833
3171,ERS,GranD,RESERVOIR_S_EUR,Spain,Saucelle,1956,-6.802083,41.049583,-6.775,41.075
3172,ERS,GranD,RESERVOIR_S_EUR,Spain,Alcorlo,1978,-3.024583,41.012083,-3.025,41.00833
3173,ERS,GranD,RESERVOIR_S_EUR,Spain,El Vado,1954,-3.299583,41.007917,-3.29167,41.00833
3174,ERS,GranD,RESERVOIR_S_EUR,Spain,Puentes Viejas,1940,-3.572917,40.994583,-3.575,40.99167
3175,ERS,GranD,RESERVOIR_S_EUR,Portugal,Vilar,1965,-7.53625,40.98625,-7.54167,40.99167
3176,ERS,GranD,RESERVOIR_S_EUR,Spain,Riosequillo,1956,-3.649583,40.984583,-3.675,40.975
3177,ERS,GranD,RESERVOIR_S_EUR,Spain,Cueva Foradada,1926,-0.695417,40.98375,-0.69167,40.99167
3178,ERS,GranD,RESERVOIR_S_EUR,Spain,El Villar,1882,-3.562917,40.949583,-3.55833,40.95833
3179,ERS,GranD,RESERVOIR_S_EUR,Spain,La Pinilla,1967,-3.77875,40.945417,-3.775,40.94167
3180,ERS,GranD,RESERVOIR_S_EUR,Spain,Belena,1982,-3.199583,40.937083,-3.19167,40.94167
3181,ERS,GranD,RESERVOIR_S_EUR,Spain,Calanda,1982,-0.212083,40.914583,-0.20833,40.90833
3182,ERS,GranD,RESERVOIR_S_EUR,Spain,La Tajera,1993,-2.620417,40.84125,-2.625,40.84167
3183,ERS,GranD,RESERVOIR_S_EUR,Spain,Pedrezuela,1967,-3.624583,40.757917,-3.625,40.75833
3184,ERS,GranD,RESERVOIR_S_EUR,Spain,Las Cogotas,1993,-4.699583,40.724583,-4.69167,40.725
3185,ERS,GranD,RESERVOIR_S_EUR,Spain,Navacerrada,1968,-4.007917,40.71625,-4.00833,40.70833
3186,ERS,GranD,RESERVOIR_S_EUR,Spain,Santillana,1978,-3.81875,40.707917,-3.825,40.70833
3187,ERS,GranD,RESERVOIR_S_EUR,Spain,La Acena,1989,-4.224583,40.61625,-4.225,40.60833
3188,ERS,GranD,RESERVOIR_S_EUR,Spain,El Pardo,1970,-3.79125,40.54125,-3.79167,40.54167
3189,ERS,GranD,RESERVOIR_S_EUR,Spain,Valmayor,1975,-4.049583,40.537083,-4.05833,40.54167
3190,ERS,GranD,RESERVOIR_S_EUR,Spain,Agueda,1931,-6.480417,40.529583,-6.49167,40.50833
3191,ERS,GranD,RESERVOIR_S_EUR,Spain, ,1955,-4.312083,40.374583,-4.30833,40.375
3192,ERS,GranD,RESERVOIR_S_EUR,Spain,Arquillo de San Blas,1960,-1.207917,40.36375,-1.20833,40.35833
3193,ERS,GranD,RESERVOIR_S_EUR,Spain,Bolarque,1910,-2.817917,40.362917,-2.825,40.35833
3194,ERS,GranD,RESERVOIR_S_EUR,Spain,Picadas,1952,-4.25375,40.337083,-4.25833,40.34167
3195,ERS,GranD,RESERVOIR_S_EUR,Portugal,Sabugal,2000,-7.09125,40.332917,-7.09167,40.325
3196,ERS,GranD,RESERVOIR_S_EUR,Portugal,Raiva,1981,-8.247083,40.310417,-8.25833,40.30833
3197,ERS,GranD,RESERVOIR_S_EUR,Portugal,Meimoa,1985,-7.142083,40.262083,-7.14167,40.25833
3198,ERS,GranD,RESERVOIR_S_EUR,Portugal,Fronhas,1984,-8.165417,40.244583,-8.14167,40.24167
3199,ERS,GranD,RESERVOIR_S_EUR,Spain,Rivera de Gata Main Dam,1990,-6.632917,40.137083,-6.625,40.14167
3200,ERS,GranD,RESERVOIR_S_EUR,Spain,Borbollon,1954,-6.577083,40.12875,-6.575,40.125
3201,ERS,GranD,RESERVOIR_S_EUR,Spain,Rosarito,1958,-5.322083,40.10875,-5.30833,40.10833
3202,ERS,GranD,RESERVOIR_S_EUR,Spain,Valdeobispo,1965,-6.250417,40.099583,-6.24167,40.10833
3203,ERS,GranD,RESERVOIR_S_EUR,Portugal,Santa Luzia,1942,-7.85875,40.090417,-7.85833,40.09167
3204,ERS,GranD,RESERVOIR_S_EUR,Spain,Arenos,1978,-0.549583,40.087083,-0.55833,40.09167
3205,ERS,GranD,RESERVOIR_S_EUR,Spain,Jerte,1985,-6.042917,40.062083,-6.04167,40.05833
3206,ERS,GranD,RESERVOIR_S_EUR,Spain,Navalcan,1977,-5.137917,40.04875,-5.14167,40.04167
3207,ERS,GranD,RESERVOIR_S_EUR,Spain,Maria Cristina,1920,-0.15875,40.032917,-0.15833,40.025
3208,ERS,GranD,RESERVOIR_S_EUR,Spain,Sichar,1960,-0.232917,40.012083,-0.24167,40.00833
3209,ERS,GranD,RESERVOIR_S_EUR,Portugal,Idanha,1949,-7.197917,39.949583,-7.19167,39.95833
3210,ERS,GranD,RESERVOIR_S_EUR,Portugal,Cabril,1954,-8.13125,39.920417,-8.125,39.94167
3211,ERS,GranD,RESERVOIR_S_EUR,Portugal,Bouqa,1955,-8.217917,39.852083,-8.20833,39.85833
3212,ERS,GranD,RESERVOIR_S_EUR,Spain,Torrejon Tietar,1967,-5.989583,39.84125,-5.975,39.84167
3213,ERS,GranD,RESERVOIR_S_EUR,Spain,Castrejon,1967,-4.29125,39.84125,-4.29167,39.84167
3214,ERS,GranD,RESERVOIR_S_EUR,Spain,Torrejon Tajo,1966,-5.982917,39.832083,-5.975,39.825
3215,ERS,GranD,RESERVOIR_S_EUR,Spain,Guajaraz,1971,-4.087083,39.79875,-4.09167,39.79167
3216,ERS,GranD,RESERVOIR_S_EUR,Spain,Arrocampo,1976,-5.732083,39.787083,-5.70833,39.80833
3217,ERS,GranD,RESERVOIR_S_EUR,Spain,Azutan,1969,-5.090417,39.777083,-5.09167,39.775
3218,ERS,GranD,RESERVOIR_S_EUR,Spain,Loriguilla,1967,-0.91625,39.670417,-0.90833,39.675
3219,ERS,GranD,RESERVOIR_S_EUR,Spain,Finisterre,1977,-3.65375,39.649583,-3.65833,39.64167
3220,ERS,GranD,RESERVOIR_S_EUR,Portugal,Pracana,1951,-7.810417,39.56625,-7.80833,39.55833
3221,ERS,GranD,RESERVOIR_S_EUR,Portugal,Fratel,1973,-7.80125,39.54375,-7.79167,39.55833
3222,ERS,GranD,RESERVOIR_S_EUR,Spain,Guadiloba,1971,-6.29625,39.487917,-6.29167,39.49167
3223,ERS,GranD,RESERVOIR_S_EUR,Spain,Torre de Abraham,1997,-4.25375,39.370417,-4.25833,39.375
3224,ERS,GranD,RESERVOIR_S_EUR,Spain,Forata,1969,-0.86625,39.345417,-0.85833,39.34167
3225,ERS,GranD,RESERVOIR_S_EUR,Spain,Valdecaballeros,1984,-5.16625,39.27875,-5.15833,39.275
3226,ERS,GranD,RESERVOIR_S_EUR,Spain,El Naranjero,1989,-0.852083,39.277083,-0.85833,39.275
3227,ERS,GranD,RESERVOIR_S_EUR,Spain,Ruecas,1996,-5.495417,39.270417,-5.49167,39.275
3228,ERS,GranD,RESERVOIR_S_EUR,Spain,La Muela / Cortes de Pallas,1988,-0.92625,39.239583,-0.925,39.25833
3229,ERS,GranD,RESERVOIR_S_EUR,Spain,Embarcaderos,1952,-1.037083,39.24125,-1.04167,39.24167
3230,ERS,GranD,RESERVOIR_S_EUR,Spain,Villar del Rey,1987,-6.86625,39.15375,-6.85833,39.15833
3231,ERS,GranD,RESERVOIR_S_EUR,Spain,Gasset,1909,-3.93875,39.132917,-3.94167,39.125
3232,ERS,GranD,RESERVOIR_S_EUR,Spain,El Vicario,1973,-3.992917,39.06125,-3.99167,39.05833
3233,ERS,GranD,RESERVOIR_S_EUR,Spain,Penarroya,1959,-3.005417,39.06125,-3.00833,39.05833
3234,ERS,GranD,RESERVOIR_S_EUR,Portugal,Montargil,1958,-8.17375,39.057917,-8.175,39.05833
3235,ERS,GranD,RESERVOIR_S_EUR,Portugal,Maranhao,1957,-7.975417,39.020417,-7.975,39.00833
3236,ERS,GranD,RESERVOIR_S_EUR,Portugal,Caia,1967,-7.144583,39.00375,-7.14167,39.00833
3237,ERS,GranD,RESERVOIR_S_EUR,Spain,Bellus,1995,-0.477917,38.93875,-0.475,38.94167
3238,ERS,GranD,RESERVOIR_S_EUR,Spain,Beniarres,1958,-0.355417,38.814583,-0.35833,38.80833
3239,ERS,GranD,RESERVOIR_S_EUR,Spain,Vega de Jabalon,1992,-3.787917,38.762083,-3.79167,38.775
3240,ERS,GranD,RESERVOIR_S_EUR,Portugal,Divor,1965,-7.924583,38.699583,-7.925,38.69167
3241,ERS,GranD,RESERVOIR_S_EUR,Spain,Marisanchez,1991,-3.274583,38.695417,-3.275,38.69167
3242,ERS,GranD,RESERVOIR_S_EUR,Spain,Guadalest,1964,-0.195417,38.682917,-0.19167,38.675
3243,ERS,GranD,RESERVOIR_S_EUR,Spain,La Fresneda,1988,-3.62875,38.557917,-3.625,38.55833
3244,ERS,GranD,RESERVOIR_S_EUR,Portugal,Vigia,1981,-7.607083,38.54125,-7.60833,38.54167
3245,ERS,GranD,RESERVOIR_S_EUR,Spain,Amadorio,1957,-0.265417,38.537083,-0.25833,38.54167
3246,ERS,GranD,RESERVOIR_S_EUR,Spain,Los Molinos de Matachel,1983,-6.124583,38.532917,-6.125,38.525
3247,ERS,GranD,RESERVOIR_S_EUR,Spain,El Alisillo,1950,-4.099583,38.52875,-4.09167,38.525
3248,ERS,GranD,RESERVOIR_S_EUR,Portugal,Monte Novo,1982,-7.71625,38.51625,-7.725,38.525
3249,ERS,GranD,RESERVOIR_S_EUR,Spain,El Talave,1918,-1.870417,38.507917,-1.85833,38.50833
3250,ERS,GranD,RESERVOIR_S_EUR,Portugal,Pego do Altar,1949,-8.392083,38.420417,-8.39167,38.425
3251,ERS,GranD,RESERVOIR_S_EUR,Spain,Camarillas,1960,-1.647917,38.34125,-1.64167,38.34167
3252,ERS,GranD,RESERVOIR_S_EUR,Portugal,Alvito,1977,-7.912083,38.282917,-7.90833,38.275
3253,ERS,GranD,RESERVOIR_S_EUR,Spain,Sierra Boyera,1973,-5.22375,38.262083,-5.225,38.25833
3254,ERS,GranD,RESERVOIR_S_EUR,Portugal,Vale do Gaio,1949,-8.292917,38.249583,-8.29167,38.25833
3255,ERS,GranD,RESERVOIR_S_EUR,Spain,Alfonso 13,1915,-1.599583,38.22125,-1.60833,38.20833
3256,ERS,GranD,RESERVOIR_S_EUR,Spain,Taibilla,1973,-2.262083,38.19125,-2.25833,38.19167
3257,ERS,GranD,RESERVOIR_S_EUR,Portugal,Odivelas,1972,-8.11625,38.187083,-8.10833,38.19167
3258,ERS,GranD,RESERVOIR_S_EUR,Spain,Argos,1970,-1.737083,38.170417,-1.74167,38.175
3259,ERS,GranD,RESERVOIR_S_EUR,Spain,Encinarejo,1932,-3.992083,38.16625,-3.99167,38.15833
3260,ERS,GranD,RESERVOIR_S_EUR,Spain,Santomera Saddle Dam,1965,-1.09125,38.10375,-1.09167,38.09167
3261,ERS,GranD,RESERVOIR_S_EUR,Portugal,Roxo,1968,-8.079583,37.932917,-8.075,37.925
3262,ERS,GranD,RESERVOIR_S_EUR,Spain,Aracena,1969,-6.450417,37.907917,-6.45833,37.90833
3263,ERS,GranD,RESERVOIR_S_EUR,Portugal,Morgavel,1980,-8.762917,37.902917,-8.75833,37.90833
3264,ERS,GranD,RESERVOIR_S_EUR,Spain,Rambla de Algeciras,1995,-1.39125,37.89125,-1.39167,37.89167
3265,ERS,GranD,RESERVOIR_S_EUR,Spain,San Clemente,1990,-2.64875,37.862083,-2.64167,37.85833
3266,ERS,GranD,RESERVOIR_S_EUR,Spain,Retortillo,1970,-5.349583,37.845417,-5.34167,37.84167
3267,ERS,GranD,RESERVOIR_S_EUR,Portugal,Campilhas,1954,-8.620417,37.844583,-8.625,37.84167
3268,ERS,GranD,RESERVOIR_S_EUR,Spain,Valdeinfierno,1806,-1.96625,37.807917,-1.95833,37.80833
3269,ERS,GranD,RESERVOIR_S_EUR,Spain,El Portillo,1999,-2.787083,37.80375,-2.79167,37.80833
3270,ERS,GranD,RESERVOIR_S_EUR,Spain,La Bolera,1967,-2.902083,37.76625,-2.90833,37.75833
3271,ERS,GranD,RESERVOIR_S_EUR,Spain,Jose Toran,1992,-5.487083,37.75375,-5.49167,37.74167
3272,ERS,GranD,RESERVOIR_S_EUR,Spain,Puentes 3,1887,-1.820417,37.73625,-1.825,37.74167
3273,ERS,GranD,RESERVOIR_S_EUR,Portugal,Monte da Rocha,1972,-8.284583,37.727917,-8.29167,37.725
3274,ERS,GranD,RESERVOIR_S_EUR,Spain,Cala,1927,-6.09125,37.719583,-6.09167,37.725
3275,ERS,GranD,RESERVOIR_S_EUR,Spain,Sotiel,1982,-6.807917,37.71375,-6.80833,37.725
3276,ERS,GranD,RESERVOIR_S_EUR,Spain,La Manilla,1956,-6.187083,37.670417,-6.19167,37.675
3277,ERS,GranD,RESERVOIR_S_EUR,Spain,Agrio,1977,-6.285417,37.537083,-6.275,37.525
3278,ERS,GranD,RESERVOIR_S_EUR,Portugal,Santa Clara,1968,-8.44125,37.51625,-8.44167,37.50833
3279,ERS,GranD,RESERVOIR_S_EUR,Spain,El Sancho,1962,-6.982917,37.462083,-6.99167,37.475
3280,ERS,GranD,RESERVOIR_S_EUR,Spain,Piedras,1968,-7.262083,37.370417,-7.25833,37.375
3281,ERS,GranD,RESERVOIR_S_EUR,Spain,Cuevas de Almanzora,1986,-1.899583,37.32875,-1.89167,37.325
3282,ERS,GranD,RESERVOIR_S_EUR,Spain,Francisco Abellan,1998,-3.257917,37.312083,-3.25833,37.30833
3283,ERS,GranD,RESERVOIR_S_EUR,Portugal,Beliche,1986,-7.512083,37.27875,-7.50833,37.275
3284,ERS,GranD,RESERVOIR_S_EUR,Portugal,Funcho,1991,-8.382083,37.26625,-8.375,37.25833
3285,ERS,GranD,RESERVOIR_S_EUR,Portugal,Arade,1955,-8.382917,37.24125,-8.375,37.24167
3286,ERS,GranD,RESERVOIR_S_EUR,Portugal,Bravura,1958,-8.699583,37.20375,-8.70833,37.20833
3287,ERS,GranD,RESERVOIR_S_EUR,Spain,Canales,1988,-3.47875,37.160417,-3.475,37.15833
3288,ERS,GranD,RESERVOIR_S_EUR,Spain,Puebla de Cazalla,1994,-5.24125,37.127917,-5.24167,37.125
3289,ERS,GranD,RESERVOIR_S_EUR,Spain,Torre del Aguila,1947,-5.754583,37.042917,-5.75833,37.04167
3290,ERS,GranD,RESERVOIR_S_EUR,Spain,Los Bermejales,1958,-3.895417,36.99625,-3.89167,36.99167
3291,ERS,GranD,RESERVOIR_S_EUR,Spain,Guadalteba,1972,-4.807917,36.949583,-4.80833,36.94167
3292,ERS,GranD,RESERVOIR_S_EUR,Spain,Guadalhorce,1973,-4.80125,36.945417,-4.79167,36.94167
3293,ERS,GranD,RESERVOIR_S_EUR,Spain,Beznar,1986,-3.54125,36.91625,-3.54167,36.90833
3294,ERS,GranD,RESERVOIR_S_EUR,Spain,Beninar,1983,-3.02625,36.87875,-3.025,36.875
3295,ERS,GranD,RESERVOIR_S_EUR,Spain,La Vinuela,1986,-4.164583,36.862083,-4.15833,36.85833
3296,ERS,GranD,RESERVOIR_S_EUR,Spain,Rules,2003,-3.49625,36.86125,-3.49167,36.85833
3297,ERS,GranD,RESERVOIR_S_EUR,Spain,Zahara,1992,-5.389583,36.854583,-5.39167,36.85833
3298,ERS,GranD,RESERVOIR_S_EUR,Spain,Bornos,1961,-5.759583,36.795417,-5.75833,36.79167
