station_id,version__origin__name,version__version,StationName,StationLon,StationLat,Alive,CAL_TYPE,Calibration ID,Catchment,Country code,DrainingArea.km2.LDD,DrainingArea.km2.Provider,EC_Catchments,EC_calib,Exclude,FixedRepPoint,HasD,HasHD,HasHWL,HasRTD,HasRTWL,HasWL,Height,LSFCalib,LisfloodX,LisfloodY,MdlStep,ModelFile,Notes,ObsID,PostProcess,Provider ID,RealTime,River,KGE,correlation,bias,variability
4258,EFAS,12,Gorenja Gomila,15.28555,45.86751,1,,,Danube,SI,1425.0,1873.63,Sava,,0,True,1,1,1,1,1,1,148.67,False,4732500.0,2542500.0,6.0,ID_4258.mod,,4258,True,1005,True,Krka,0.823,0.887,0.867,0.974
4259,EFAS,12,Meniška vas I,15.03548,45.75961,1,,,Danube,SI,100.0,289.81,Sava,,0,True,1,1,1,1,1,1,167.88,False,4712500.0,2527500.0,6.0,ID_4259.mod,,4259,True,1005,True,Radesca,,,,
4260,EFAS,12,Kršovec I,13.59865,46.33697,1,,,Soca-Isonzo,SI,175.0,158.07,Isonzo,,0,True,1,1,1,1,1,1,401.57,False,4602500.0,2587500.0,6.0,ID_4260.mod,,4260,True,1005,True,Soca,,,,
4261,EFAS,12,Log Čezsoški,13.49462,46.31483,1,,,Soca-Isonzo,SI,325.0,324.76,Isonzo,,0,True,1,1,1,1,1,1,340.3,False,4592500.0,2587500.0,6.0,ID_4261.mod,,4261,True,1005,True,Soca,,,,
4262,EFAS,12,Kobarid I,13.5864,46.24736,1,,,Soca-Isonzo,SI,450.0,437.06,Isonzo,,0,True,1,1,1,1,1,1,194.68,False,4597500.0,2577500.0,6.0,ID_4262.mod,,4262,True,1005,True,Soca,,,,
4263,EFAS,12,Kal-Koritnica I,13.57567,46.3415,1,,,Soca-Isonzo,SI,50.0,86.03,Isonzo,,0,True,1,1,1,0,1,1,,False,4597500.0,2592500.0,,,,4263,False,1005,True,Koritnica,,,,
4264,EFAS,12,Žaga,13.47775,46.30979,1,,,Soca-Isonzo,SI,25.0,50.19,Isonzo,,0,True,1,1,1,1,1,1,341.56,False,4582500.0,2582500.0,6.0,ID_4264.mod,,4264,True,1005,True,Ucja,,,,
4265,EFAS,12,Tolmin I,13.74055,46.18403,1,,,Soca-Isonzo,SI,75.0,74.46,Isonzo,,0,True,1,1,1,1,1,1,161.43,False,4612500.0,2572500.0,6.0,ID_4265.mod,,4265,True,1005,True,Tolminka,,,,
4266,EFAS,12,Podroteja I,14.03071,45.98676,1,,,Soca-Isonzo,SI,100.0,111.25,Isonzo,,0,True,1,1,1,1,1,1,327.05,False,4632500.0,2552500.0,6.0,ID_4266.mod,,4266,True,1005,True,Idrijca,,,,
4267,EFAS,12,Hotešk,13.79371,46.12835,1,,,Soca-Isonzo,SI,425.0,443.51,Isonzo,,0,True,1,1,1,1,1,1,160.86,False,4617500.0,2562500.0,6.0,ID_4267.mod,,4267,True,1005,True,Idrijca,0.711,0.838,1.147,0.811
4268,EFAS,12,Cerkno,13.97884,46.12137,1,,,Soca-Isonzo,SI,50.0,40.18,Isonzo,,0,True,1,1,1,1,1,1,295.96,False,4627500.0,2567500.0,6.0,ID_4268.mod,,4268,True,1005,True,Cerknica,,,,
4269,EFAS,12,Dolenja Trebuša I,13.83208,46.0939,1,,,Soca-Isonzo,SI,75.0,55.26,Isonzo,,0,True,1,1,1,1,1,1,187.04,False,4617500.0,2557500.0,6.0,ID_4269.mod,,4269,True,1005,True,Trebusa,,,,
4270,EFAS,12,Bača pri Modreju,13.77555,46.15561,1,,,Soca-Isonzo,SI,150.0,143.06,Isonzo,,0,True,1,1,1,1,1,1,164.04,False,4617500.0,2567500.0,6.0,ID_4270.mod,,4270,True,1005,True,Baca,,,,
4271,EFAS,12,Dolenje,13.90134,45.86633,1,,,Soca-Isonzo,SI,250.0,316.73,Isonzo,,0,True,1,1,1,1,1,1,81.36,False,4622500.0,2537500.0,6.0,ID_4271.mod,,4271,True,1005,True,Vipava,,,,
4272,EFAS,12,Zalošče,13.74346,45.88819,1,,,Soca-Isonzo,SI,525.0,467.16,Isonzo,,0,True,1,1,1,1,1,1,53.9,False,4612500.0,2537500.0,6.0,ID_4272.mod,,4272,True,1005,True,Vipava,,,,
4273,EFAS,12,Miren I,13.60795,45.89409,1,,,Soca-Isonzo,SI,675.0,588.29,Isonzo,,0,True,1,1,1,1,1,1,35.93,False,4602500.0,2537500.0,6.0,ID_4273.mod,,4273,True,1005,True,Vipava,0.444,0.78,1.146,0.511
4274,EFAS,12,Podnanos,13.97368,45.79906,1,,,Soca-Isonzo,SI,50.0,25.67,Isonzo,,0,True,1,1,1,1,1,1,161.26,False,4632500.0,2527500.0,6.0,ID_4274.mod,,4274,True,1005,True,Mocilnik,,,,
4275,EFAS,12,Ajdovščina I,13.90508,45.89375,1,,,Soca-Isonzo,SI,50.0,93.14,Isonzo,,0,True,1,1,1,1,1,1,107.14,False,4622500.0,2542500.0,6.0,ID_4275.mod,,4275,True,1005,True,Hubelj,,,,
4276,EFAS,12,Branik,13.80417,45.85124,1,,,Soca-Isonzo,SI,200.0,68.1,Isonzo,,0,True,1,1,1,1,1,1,81.06,False,4617500.0,2532500.0,6.0,ID_4276.mod,,4276,True,1005,True,Branica,,,,
4277,EFAS,12,Volčja Draga,13.68328,45.89969,1,,,Soca-Isonzo,SI,100.0,53.55,Isonzo,,0,True,1,1,1,1,1,1,44.94,False,4607500.0,2542500.0,6.0,ID_4277.mod,,4277,True,1005,True,Lijak,,,,
4278,EFAS,12,Neblo,13.48995,45.99972,1,,,Soca-Isonzo,SI,25.0,29.94,Isonzo,,0,True,1,1,1,1,1,1,72.04,False,4592500.0,2547500.0,6.0,ID_4278.mod,,4278,True,1005,True,Reka,,,,
4279,EFAS,12,Potoki,13.50125,46.24855,1,,,Soca-Isonzo,SI,100.0,95.03,Isonzo,,0,True,1,1,1,1,1,1,245.98,False,4592500.0,2577500.0,6.0,ID_4279.mod,,4279,True,1005,True,Nadiza,,,,
4280,EFAS,12,Trpčane,14.32301,45.52507,1,,,Reka,SI,225.0,28.83,Reka,,0,True,1,1,1,1,1,1,422.45,False,4657500.0,2502500.0,6.0,ID_4280.mod,,4280,True,1005,True,Reka,,,,
4281,EFAS,12,Trnovo,14.22647,45.57315,1,,,Reka,SI,375.0,138.88,Reka,,0,True,1,1,1,1,1,1,393.03,False,4652500.0,2502500.0,6.0,ID_4281.mod,,4281,True,1005,True,Reka,,,,
4282,EFAS,12,Cerkvenikov mlin,14.06087,45.65489,1,,,Reka,SI,1025.0,332.12,Reka,,0,True,1,1,1,1,1,1,342.7,False,4637500.0,2512500.0,6.0,ID_4282.mod,,4282,True,1005,True,Reka,-1.654,0.812,3.6,0.502
4283,EFAS,12,Ilirska Bistrica,14.24178,45.56439,1,,,Reka,SI,100.0,23.92,Reka,,0,True,1,1,1,1,1,1,396.7,False,4647500.0,2502500.0,6.0,ID_4283.mod,,4283,True,1005,True,Bistrica,,,,
4284,EFAS,12,Kubed II,13.87616,45.53264,1,,,Rizana,SI,75.0,204.66,Rizana,,0,True,1,1,1,1,1,1,61.13,False,4617500.0,2502500.0,6.0,ID_4284.mod,,4284,True,1005,True,Rizana,,,,
4285,EFAS,12,Šalara,13.7464,45.52503,1,,,Badasevica,SI,25.0,21.3,Bada�evica,,0,True,1,1,1,1,1,1,2.25,False,4612500.0,2497500.0,6.0,ID_4285.mod,,4285,True,1005,True,Badasevica,,,,
4286,EFAS,12,Pišine I,13.63886,45.46598,1,,,Drnica,SI,50.0,29.78,Dragonja,,0,True,1,1,1,1,1,1,3.43,False,4607500.0,2492500.0,6.0,ID_4286.mod,,4286,True,1005,True,Drnica,,,,
4287,EFAS,12,Podkaštel,13.65445,45.45267,1,,,Dragonja,SI,75.0,93.16,Dragonja,,0,True,1,1,1,1,1,1,9.78,False,4612500.0,2492500.0,6.0,ID_4287.mod,,4287,True,1005,True,Dragonja,,,,
4288,EFAS,12,Manuel,-0.495876,39.041206,1,,,Jucar,ES,2025.0,835.0,Jucar,,0,True,1,1,1,1,1,1,48.97,False,3412500.0,1832500.0,6.0,ID_4288.mod,,4288,True,1057,True,Albaida,,,,
4289,EFAS,12,Moixent,-0.76236,38.87062,1,,,Jucar,ES,1075.0,325.0,Jucar,,0,True,1,1,1,1,1,1,360.55,False,3382500.0,1817500.0,6.0,ID_4289.mod,,4289,True,1057,True,Canyoles,-4.096,0.313,6.048,1.129
4290,EFAS,12,Montaverner,-0.495248,38.891669,1,,,Jucar,ES,325.0,320.0,Jucar,,0,True,1,1,1,1,1,1,174.88,False,3407500.0,1817500.0,6.0,ID_4290.mod,,4290,True,1057,True,Albaida,-0.771,0.456,1.787,2.491
4291,EFAS,12,Cofrentes,-1.09464,39.26218,1,,,Jucar,ES,4725.0,1320.0,Jucar,,0,True,1,1,1,1,1,1,527.87,False,3362500.0,1867500.0,6.0,ID_4291.mod,,4291,True,1057,True,Cabriel,,,,
4292,EFAS,12,Contreras,-1.502407,39.542947,1,,,Jucar,ES,3400.0,3325.0,Jucar,,0,True,1,1,1,1,1,1,635.9,False,3332500.0,1902500.0,6.0,ID_4292.mod,,4292,True,1057,True,Cabriel,,,,
4293,EFAS,12,E.A 139 Villora,-1.635131,39.738827,1,,,Jucar,ES,1300.0,1230.0,Jucar,,0,True,1,1,1,1,1,1,831.04,False,3322500.0,1927500.0,6.0,ID_4293.mod,,4293,True,1057,True,Cabriel,,,,
4294,EFAS,12,E.A 140 Huercemes,-1.704162,39.720321,1,,,Jucar,ES,825.0,840.0,Jucar,,0,True,1,1,1,1,1,1,915.72,False,3317500.0,1927500.0,6.0,ID_4294.mod,,4294,True,1057,True,Guadazaon,-3.016,0.184,4.623,2.527
4295,EFAS,12,E.A 141 Villora,-1.57155,39.75082,1,,,Jucar,ES,125.0,70.0,Jucar,,0,True,1,1,1,1,1,1,838.39,False,3327500.0,1927500.0,6.0,ID_4295.mod,,4295,True,1057,True,San Martin,,,,
4296,EFAS,12,E.A 87 Marimota,-2.345035,39.818297,1,,,Jucar,ES,175.0,180.0,Jucar,,0,True,1,1,1,1,1,1,833.08,False,3262500.0,1942500.0,6.0,ID_4296.mod,,4296,True,1057,True,Belvis/Marimota,-5.11,0.211,2.145,6.95
4297,EFAS,12,E.A 92 Camporrobles,-1.56213,39.670808,1,,,Jucar,ES,475.0,685.0,Jucar,,0,True,1,1,1,1,1,1,691.28,False,3332500.0,1922500.0,6.0,ID_4297.mod,,4297,True,1057,True,Mira,-1.949,0.291,0.959,3.862
4298,EFAS,12,Pajaroncillo,-1.710945,39.940143,1,,,Jucar,ES,900.0,850.0,Jucar,,0,True,1,1,1,1,1,1,944.73,False,3322500.0,1952500.0,6.0,ID_4298.mod,,4298,True,1057,True,Cabriel,-2.15,0.353,0.452,4.033
4299,EFAS,12,Carraixet,-0.472336,39.606823,1,,,Carraixet,ES,150.0,200.0,Carraixet,,0,True,1,1,1,1,1,1,107.5,False,3417500.0,1897500.0,6.0,ID_4299.mod,,4299,True,1057,True,Carraixet,,,,
4300,EFAS,12,E.A. 138 Balazote,-2.119018,38.902142,1,,,Jucar,ES,725.0,700.0,Jucar,,0,True,1,1,1,1,1,1,742.26,False,3267500.0,1842500.0,6.0,ID_4300.mod,,4300,True,1057,True,Don Juan/Bazalote,-0.762,0.475,0.127,2.438
4301,EFAS,12,Montemayor,-2.224256,38.725161,1,,,Jucar,ES,100.0,75.0,Jucar,,0,True,1,1,1,1,1,1,1038.41,False,3257500.0,1822500.0,6.0,ID_4301.mod,,4301,True,1057,True,Miron,,,,
4302,EFAS,12,Gallinera,-0.188362,38.840193,1,,,Gallinera,ES,50.0,37.0,Gallinera,,0,True,1,1,1,1,1,1,316.26,False,3432500.0,1807500.0,6.0,ID_4302.mod,,4302,True,1057,True,Gallinera,,,,
4303,EFAS,12,Isbert,-0.0947,38.78543,1,,,Girona,ES,75.0,75.0,Girona,,0,True,1,1,1,1,1,1,275.2,False,3442500.0,1802500.0,6.0,ID_4303.mod,,4303,True,1057,True,Girona,,,,
4304,EFAS,12,Algar,-0.098902,38.65572,1,,,Algar,ES,75.0,55.0,Algar,,0,True,1,1,1,1,1,1,137.67,False,3442500.0,1787500.0,6.0,ID_4304.mod,,4304,True,1057,True,Algar,,,,
4305,EFAS,12,Azud de Mandem,-0.074473,38.625372,1,,,Algar,ES,225.0,135.0,Algar,,0,True,1,1,1,1,1,1,55.47,False,3442500.0,1782500.0,6.0,ID_4305.mod,,4305,True,1057,True,Guadalest,,,,
4306,EFAS,12,Alarcon,-2.11231,39.56452,1,,,Jucar,ES,2975.0,0.5,Jucar,,0,True,1,1,1,1,1,1,798.52,False,3277500.0,1912500.0,6.0,ID_4306.mod,,4306,True,1057,True,Jucar,-2.612,-0.02,0.709,4.453
4307,EFAS,12,Alcala Jucar,-1.425166,39.196532,1,,,Jucar,ES,10650.0,7400.0,Jucar,,0,True,1,0,0,1,0,0,532.65,False,3332500.0,1862500.0,,,,4307,False,1057,True,Jucar,,,,
4308,EFAS,12,Antella,-0.595603,39.080221,1,,,Jucar,ES,17350.0,30.0,Jucar,,0,True,1,1,1,1,1,1,38.03,False,3397500.0,1842500.0,6.0,ID_4308.mod,,4308,True,1057,True,Jucar,,,,
4309,EFAS,12,Cuenca,-2.14291,40.07307,1,,,Jucar,ES,1000.0,630.0,Jucar,,0,True,1,1,1,1,1,1,930.02,False,3287500.0,1972500.0,6.0,ID_4309.mod,,4309,True,1057,True,Jucar,-0.32,0.393,0.785,2.153
4310,EFAS,12,Cullera,-0.307523,39.189921,1,,,Jucar,ES,21725.0,2270.0,Jucar,,0,True,1,1,1,1,1,1,7.59,False,3427500.0,1847500.0,6.0,ID_4310.mod,,4310,True,1057,True,Jucar,,,,
4311,EFAS,12,El Picazo,-2.103011,39.459938,1,,,Jucar,ES,3300.0,340.0,Jucar,,0,True,1,1,1,1,1,1,740.47,False,3277500.0,1902500.0,6.0,ID_4311.mod,,4311,True,1057,True,Tagus-Segura Water Transfer,,,,
4312,EFAS,12,Escalona,-0.633718,39.108688,1,,,Jucar,ES,17325.0,25.0,Jucar,,0,True,1,1,1,1,1,1,52.24,False,3397500.0,1847500.0,6.0,ID_4312.mod,,4312,True,1057,True,Jucar,,,,
4313,EFAS,12,Estubeny,-0.62225,39.019259,1,,,Jucar,ES,250.0,260.0,Jucar,,0,True,1,1,1,1,1,1,100.37,False,3397500.0,1832500.0,6.0,ID_4313.mod,,4313,True,1057,True,Sellent,-0.276,0.549,1.934,1.744
4314,EFAS,12,Huerto Mulet,-0.409494,39.18819,1,,,Jucar,ES,21650.0,2230.0,Jucar,,0,True,1,1,0,1,0,0,15.5,False,3417500.0,1852500.0,6.0,ID_4314.mod,,4314,True,1057,True,Jucar,,,,
4316,EFAS,12,Los Frailes,-1.749511,39.137509,1,,,Jucar,ES,3800.0,850.0,Jucar,,0,True,1,1,1,1,1,1,625.38,False,3302500.0,1862500.0,6.0,ID_4316.mod,,4316,True,1057,True,Jucar,-1.886,-0.038,2.886,2.922
4317,EFAS,12,Molino Juan Romero,-1.84817,40.222,1,,,Jucar,ES,275.0,275.0,Jucar,,0,True,1,1,1,1,1,1,1191.77,False,3312500.0,1982500.0,6.0,ID_4317.mod,,4317,True,1057,True,Jucar,-0.267,0.432,0.5,2.016
4318,EFAS,12,S.Lorenzo Parrilla,-2.28829,39.85223,1,,,Jucar,ES,1875.0,1520.0,Jucar,,0,True,1,1,1,1,1,1,878.11,False,3267500.0,1947500.0,6.0,ID_4318.mod,,4318,True,1057,True,Jucar,-1.242,0.343,0.956,3.143
4319,EFAS,12,Sueca,-0.338276,39.200708,1,,,Jucar,ES,21700.0,2265.0,Jucar,,0,True,1,1,1,1,1,1,10.89,False,3427500.0,1852500.0,6.0,ID_4319.mod,,4319,True,1057,True,Jucar,-2.172,0.631,4.138,1.277
4320,EFAS,12,Tiriez,-2.25369,38.89605,1,,,Jucar,ES,200.0,175.0,Jucar,,0,True,1,1,1,1,1,1,839.24,False,3257500.0,1842500.0,6.0,ID_4320.mod,,4320,True,1057,True,Lezuza,-1.404,0.382,0.086,3.136
4321,EFAS,12,E.A. 93 Macastre,-0.825088,39.344044,1,,,Jucar,ES,1025.0,25.0,Jucar,,0,True,1,1,1,1,1,1,325.1,False,3387500.0,1872500.0,6.0,ID_4321.mod,,4321,True,1057,True,Magro,-30.325,0.344,32.315,1.489
4322,EFAS,12,Guadassuar,-0.471044,39.200988,1,,,Jucar,ES,1475.0,550.0,Jucar,,0,True,1,1,1,1,1,1,31.01,False,3412500.0,1852500.0,6.0,ID_4322.mod,,4322,True,1057,True,Magro,-7.563,0.481,9.542,0.698
4323,EFAS,12,Requena,-1.116468,39.477992,1,,,Jucar,ES,650.0,710.0,Jucar,,0,True,1,1,1,1,1,1,653.97,False,3362500.0,1892500.0,6.0,ID_4323.mod,,4323,True,1057,True,Magro,-7.864,0.448,9.778,2.099
4324,EFAS,12,Arenos,-0.605378,40.115383,1,,,Mijares,ES,1450.0,325.0,Mijares,,0,True,1,1,1,1,1,1,608.64,False,3417500.0,1952500.0,6.0,ID_4324.mod,,4324,True,1057,True,Mijares,-0.049,0.245,0.297,1.193
4325,EFAS,12,Colmenar,-0.23163,39.99893,1,,,Mijares,ES,2575.0,5.0,Mijares,,0,True,1,1,1,1,1,1,132.34,False,3447500.0,1937500.0,6.0,ID_4325.mod,,4325,True,1057,True,Mijares,,,,
4326,EFAS,12,L'alcora,-0.21735,40.09823,1,,,Mijares,ES,150.0,115.0,Mijares,,0,True,1,1,0,1,0,1,300.0,False,3447500.0,1947500.0,6.0,ID_4326.mod,,4326,True,1057,True,Alcora,,,,
4327,EFAS,12,Los Toranes,-0.74019,40.145307,1,,,Mijares,ES,1050.0,850.0,Mijares,,0,True,1,1,0,1,1,0,901.22,False,3402500.0,1957500.0,6.0,ID_4327.mod,,4327,True,1057,True,Mijares,,,,
4328,EFAS,12,Maria Cristina,-0.161908,40.028242,1,,,Mijares,ES,1450.0,825.0,Mijares,,0,True,1,1,0,1,0,0,125.94,False,3452500.0,1937500.0,6.0,ID_4328.mod,,4328,True,1057,True,Rambla De La Viuda,-78.269,0.267,80.263,0.379
4329,EFAS,12,Santa Quiteria (E.A. 5),-0.104554,39.956514,1,,,Mijares,ES,4075.0,30.0,Mijares,,0,True,1,0,0,1,1,1,55.4,False,3457500.0,1932500.0,,,DO NOT USE  same lisflood location as 4330  Set to FALSE,4329,False,1057,True,Mijares,,,,
4330,EFAS,12,Santa Quiteria,-0.096024,39.9534,1,,,Mijares,ES,,31.0,Mijares,,1,False,1,0,0,1,1,1,51.73,False,,,,,DO NOT USE it cannot be located on the LDD,4330,False,1057,False,Mijares,,,,
4331,EFAS,12,Tibi,-0.55696,38.49932,1,,,Monegre,ES,275.0,55.0,Monegre,,0,True,1,1,1,1,1,1,590.65,False,3397500.0,1777500.0,24.0,ID_4331.mod,,4331,True,1057,True,Monegre,,,,
4333,EFAS,12,Regajo (JERICA),-0.545027,39.894274,1,,,Palancia,ES,475.0,325.0,Palancia,,0,True,1,0,0,1,1,1,435.35,False,3417500.0,1927500.0,,,,4333,False,1057,True,Palancia,,,,
4334,EFAS,12,Regajo,-0.514625,39.883417,1,,,Palancia,ES,525.0,3.0,Palancia,,0,True,1,0,0,1,1,1,388.25,False,3422500.0,1927500.0,,,,4334,False,1057,True,Palancia,,,,
4335,EFAS,12,Rambla Poyo,-0.584259,39.473242,1,,,Poyo/Chiva/Barranc de Torrent,ES,300.0,165.0,Poyo,,0,True,1,1,1,1,1,1,111.08,False,3407500.0,1882500.0,6.0,ID_4335.mod,,4335,True,1057,True,Poyo/Chiva/Barranc de Torrent,,,,
4336,EFAS,12,Font En Carros,-0.206737,38.90329,1,,,Serpis,ES,525.0,115.0,Serpis,,0,True,1,1,1,1,1,1,69.91,False,3432500.0,1817500.0,6.0,ID_4336.mod,,4336,True,1057,True,Serpis,,,,
4337,EFAS,12,Vernissa,-0.246416,38.935958,1,,,Serpis,ES,150.0,110.0,Serpis,,0,True,1,1,1,1,1,1,79.83,False,3432500.0,1822500.0,6.0,ID_4337.mod,,4337,True,1057,True,Vernissa,,,,
4338,EFAS,12,Benaguasil,-0.673774,39.608443,1,,,Turia,ES,5425.0,275.0,Turia,,0,True,1,1,1,1,1,1,126.73,False,3397500.0,1897500.0,6.0,ID_4338.mod,,4338,True,1057,True,Turia,,,,
4339,EFAS,12,Bugarra,-0.782532,39.605959,1,,,Turia,ES,5325.0,170.0,Turia,,0,True,1,1,1,1,1,1,162.47,False,3392500.0,1902500.0,6.0,ID_4339.mod,,4339,True,1057,True,Turia,0.097,0.171,1.078,1.349
4340,EFAS,12,Buseo,-0.9396,39.59611,1,,,Turia,ES,250.0,220.0,Turia,,0,True,1,1,0,1,0,0,425.0,False,3377500.0,1902500.0,6.0,ID_4340.mod,,4340,True,1057,True,Sot,,,,
4341,EFAS,12,Calles,-0.955034,39.718813,1,,,Turia,ES,425.0,430.0,Turia,,0,True,1,1,1,1,1,1,348.11,False,3377500.0,1917500.0,6.0,ID_4341.mod,,4341,True,1057,True,Tuejar,-20.229,0.254,0.103,22.197
4342,EFAS,12,E.A 104 Los Santos,-1.288623,40.108028,1,,,Turia,ES,250.0,250.0,Turia,,0,True,1,1,1,1,1,1,800.44,False,3357500.0,1962500.0,6.0,ID_4342.mod,,4342,True,1057,True,Ebron,0.194,0.372,0.495,0.992
4343,EFAS,12,Gea de Albarracin,-1.29065,40.39405,1,,,Turia,ES,800.0,715.0,Turia,,0,True,1,1,1,1,1,1,1068.78,False,3362500.0,1992500.0,6.0,ID_4343.mod,,4343,True,1057,True,Guadalaviar/Turia,-0.048,0.147,0.404,0.877
4344,EFAS,12,La Presa,-0.5056,39.52113,1,,,Turia,ES,6275.0,1020.0,Turia,,0,True,1,1,1,1,1,1,58.92,False,3417500.0,1887500.0,6.0,ID_4344.mod,,4344,True,1057,True,Turia,,,,
4345,EFAS,12,Ram. Castellana,-0.662261,39.62808,1,,,Turia,ES,425.0,400.0,Turia,,0,True,1,1,1,1,1,1,161.27,False,3402500.0,1902500.0,6.0,ID_4345.mod,,4345,True,1057,True,Castellana,,,,
4346,EFAS,12,Repartiment,-0.438733,39.484039,1,,,Turia,ES,6350.0,1075.0,Turia,,0,True,1,1,1,1,1,1,31.14,False,3422500.0,1877500.0,6.0,ID_4346.mod,,4346,True,1057,True,Turia,,,,
4347,EFAS,12,Teruel,-1.111433,40.342991,1,,,Turia,ES,2300.0,1450.0,Turia,,0,True,1,1,1,1,1,1,878.08,False,3377500.0,1987500.0,6.0,ID_4347.mod,,4347,True,1057,True,Turia,0.126,0.472,0.894,1.688
4349,EFAS,12,Tramacastilla,-1.57614,40.41699,1,,,Turia,ES,125.0,90.0,Turia,,0,True,1,1,1,1,1,1,1435.67,False,3337500.0,1997500.0,6.0,ID_4349.mod,,4349,True,1057,True,Guadalaviar/Turia,,,,
4350,EFAS,12,Vilamarxant,-0.620173,39.581499,1,,,Turia,ES,6100.0,850.0,Turia,,0,True,1,1,1,1,0,1,102.48,False,3407500.0,1897500.0,6.0,ID_4350.mod,,4350,True,1057,True,Turia,,,,
4351,EFAS,12,Villalba Alta,-0.976026,40.614354,1,,,Turia,ES,525.0,475.0,Turia,,0,True,1,1,1,1,1,1,1141.12,False,3392500.0,2012500.0,6.0,ID_4351.mod,,4351,True,1057,True,Alfambra,0.552,0.595,1.018,1.192
4352,EFAS,12,Zagra,-1.146098,39.840156,1,,,Turia,ES,3975.0,3200.0,Turia,,0,True,1,1,1,1,1,1,803.54,False,3367500.0,1932500.0,6.0,ID_4352.mod,,4352,True,1057,True,Turia,0.357,0.53,0.835,1.407
4353,EFAS,12,Elda,-0.79761,38.48176,1,,,Vinalopo,ES,1225.0,1050.0,Vinalopo,,0,True,1,1,1,1,1,1,384.62,False,3377500.0,1777500.0,,,,4353,False,1057,True,Vinalopo,,,,
4354,EFAS,12,Bigonville,5.801399,49.869821,1,,,Rhine,LU,300.0,308.4,Sauer,,0,True,1,1,1,1,1,1,,False,4017500.0,2982500.0,6.0,ID_4354.mod,,4354,True,1071,True,Sauer,0.797,0.817,0.918,1.034
4355,EFAS,12,Bissen,6.056414,49.784853,1,,,Rhine,LU,300.0,291.5,Alzette,,0,True,1,1,1,1,1,1,,False,4037500.0,2972500.0,6.0,ID_4355.mod,,4355,True,1071,True,Attert,0.739,0.803,0.917,1.151
4356,EFAS,12,Clervaux,6.027574,50.05452,1,,,Rhine,LU,150.0,147.2,Wiltz,,0,True,1,1,1,1,1,1,,False,4037500.0,3002500.0,6.0,ID_4356.mod,,4356,True,1071,True,Clerve,0.642,0.751,1.146,1.212
4357,EFAS,12,Dasbourg,6.126077,50.049832,1,,,Rhine,LU,450.0,450.4,Our,,0,True,1,1,1,1,1,1,,False,4042500.0,3002500.0,6.0,ID_4357.mod,,4357,True,1071,True,Our,0.77,0.797,1.107,0.978
4358,EFAS,12,Diekirch,6.161813,49.866622,1,,,Rhine,LU,2125.0,2149.0,Sauer,,0,True,1,1,1,1,1,1,,False,4047500.0,2977500.0,6.0,ID_4358.mod,,4358,True,1071,True,Sauer,,,,
4359,EFAS,12,Ettelbrück,6.098584,49.8448,1,,,Rhine,LU,1075.0,1091.9,Alzette,,0,True,1,1,1,1,1,1,,False,4042500.0,2972500.0,6.0,ID_4359.mod,,4359,True,1071,True,Alzette,0.691,0.82,0.959,1.248
4360,EFAS,12,Ettelbrück,6.09738,49.850643,1,,,Rhine,LU,75.0,81.5,Alzette,,0,True,1,1,1,1,1,1,,False,4037500.0,2982500.0,6.0,ID_4360.mod,,4360,True,1071,True,Wark,,,,
4361,EFAS,12,Heiderscheidergrund,5.950724,49.901196,1,,,Rhine,LU,450.0,429.0,Sauer,,0,True,1,1,1,1,1,1,,False,4032500.0,2982500.0,6.0,ID_4361.mod,,4361,True,1071,True,Sauer,0.598,0.681,0.984,0.756
4362,EFAS,12,Hesperange,6.14908,49.586287,1,,,Rhine,LU,300.0,292.3,Alzette,,0,True,1,1,1,1,1,1,,False,4042500.0,2947500.0,6.0,ID_4362.mod,,4362,True,1071,True,Alzette,,,,
4363,EFAS,12,Hunnebuer,6.079524,49.729184,1,,,Rhine,LU,175.0,164.2,Alzette,,0,True,1,1,1,1,1,1,,False,4037500.0,2962500.0,6.0,ID_4363.mod,,4363,True,1071,True,Eisch,0.619,0.767,0.939,1.295
4364,EFAS,12,Kautenbach,6.025045,49.946524,1,,,Rhine,LU,300.0,427.7,Sauer,,0,True,1,1,1,1,1,1,,False,4037500.0,2992500.0,6.0,ID_4364.mod,,4364,True,1071,True,Wiltz,,,,
4365,EFAS,12,Larochette,6.219358,49.791584,1,,,Rhine,LU,100.0,70.03,Sauer,,0,True,1,1,1,1,1,1,,False,4047500.0,2972500.0,6.0,ID_4365.mod,,4365,True,1071,True,Ernz Blanche,,,,
4366,EFAS,12,Livange,6.114957,49.526477,1,,,Rhine,LU,250.0,231.7,Alzette,,0,True,1,1,1,1,1,1,,False,4037500.0,2942500.0,6.0,ID_4366.mod,,4366,True,1071,True,Alzette,,,,
4367,EFAS,12,Mersch,6.115991,49.753068,1,,,Rhine,LU,750.0,707.0,Alzette,,0,True,1,1,1,1,1,1,,False,4042500.0,2967500.0,6.0,ID_4367.mod,,4367,True,1071,True,Alzette,,,,
4368,EFAS,12,Mertert,6.4738,49.701803,1,,,Rhine,LU,200.0,202.0,Moselle,,0,True,1,1,1,1,1,1,,False,4062500.0,2962500.0,6.0,ID_4368.mod,,4368,True,1071,True,Syre,0.276,0.833,0.699,1.637
