id,name,river,subcatchment,catchment,country,area,strahler,pfafstetter,calibrated,X,Y,notes,KGE,correlation,bias,variability
2336,Hartford Bridge,BLYTH,,Lower Tyne,UK,300,,,False,3582500,3617500,Provider upArea too small to be included in calibration,-0.059,0.668,1.847,0.457
2337,Morwick,COQUET,Northumbria,Coquet,UK,600,1.0,1.0,True,3582500,3637500,,0.773,0.795,0.989,1.099
2338,Rowanburnfoot,LIDDEL WATER,,Esk,UK,375,,,False,3502500,3627500,Provider upArea too small to be included in calibration,0.275,0.563,1.278,0.492
2339,Coalburn,COAL BURN,,Tyne,UK,75,,,False,3527500,3622500,Provider upArea too small to be included in calibration,,,,
2340,Bullgill,ELLEN,,Ellen,UK,175,,,False,3462500,3592500,Provider upArea too small to be included in calibration,,,,
2341,Camerton,DERWENT (TRIB. IRISH SEA),R. Derwent,Derwent,UK,675,1.0,1.0,True,3457500,3587500,,0.792,0.842,0.9,0.908
2342,Southwaite Bridge,COCKER,,Derwent,UK,175,,,False,3462500,3582500,Provider upArea too small to be included in calibration,,,,
2343,Newby Bridge Fms,LEVEN (TRIB. IRISH SEA),,Leven,UK,250,,,False,3482500,3537500,Provider upArea too small to be included in calibration,0.427,0.834,0.457,0.918
2344,Foston Mill,FOSTON BECK,,Hull,UK,125,,,False,3647500,3477500,Provider upArea too small to be included in calibration,,,,
2345,Boynton,GYPSEY RACE,,Humber,UK,225,,,False,3652500,3492500,Provider upArea too small to be included in calibration,-4.517,0.375,6.46,0.51
2346,Buttercrambe,Derwent,Ouse,Ouse,UK,1625,2.0,2.0,True,3612500,3492500,,0.764,0.828,0.85,0.937
2347,Kirkby Mills,DOVE (TRIB. NORTH SEA),,Ouse,UK,100,,,False,3612500,3517500,Provider upArea too small to be included in calibration,,,,
2348,Kildwick Bridge,AIRE,,Ouse,UK,325,,,False,3537500,3487500,Provider upArea too small to be included in calibration,0.447,0.662,0.731,0.654
2349,Galgate,CONDER,,Lune,UK,50,,,False,3487500,3507500,Provider upArea too small to be included in calibration,,,,
2350,U/S A6,BROCK,,Brock,UK,50,,,False,3487500,3487500,Provider upArea too small to be included in calibration,,,,
2351,Sedgwick,KENT,,Kent,UK,250,,,False,3497500,3537500,Provider upArea too small to be included in calibration,0.524,0.632,0.752,0.828
2352,SOUTH PARK,Skerne,Tees,Tees,UK,1350,1.0,1.0,False,3582500,3542500,wrong location it is a small affluent,-12.438,0.637,14.429,0.677
2353,RUTHERFORD BRIDGE,GRETA,,Tees,UK,100,,,False,3552500,3552500,Provider upArea too small to be included in calibration,,,,
2354,ADDINGHAM,Aire,Ouse,Ouse,UK,600,2.0,4.0,False,3547500,3477500,Drainage area from provider is wrong  close to 2356,0.32,0.568,0.623,0.635
2355,Low Houses,SNAIZEHOLME BECK,,Ouse,UK,25,,,False,3527500,3532500,Provider upArea too small to be included in calibration,,,,
2356,FLINT MILL WEIR,Wharfe,Ouse,Ouse,UK,850,2.0,6.0,True,3572500,3482500,,0.682,0.69,0.933,0.977
2357,TADCASTER,Wharfe,Ouse,Ouse,UK,1100,2.0,6.0,False,3587500,3472500,It is on the affluent - Wrong location or wrong area from provider  close to 2356,,,,
2358,WESTWICK LODGE,Ure,Ouse,Ouse,UK,875,2.0,9.0,True,3572500,3502500,Moved West to avoid conflict in inflow point,0.575,0.656,0.753,0.961
2359,CRAKEHILL,Swale,Ouse,Ouse,UK,1425,2.0,8.0,True,3582500,3507500,,0.638,0.701,0.796,1.007
2360,Hunsingor Weir,NIDD,,Ouse,UK,450,,,False,3577500,3487500,Provider upArea too small to be included in calibration,0.327,0.626,0.879,0.453
2361,Preston Le Skerne,SKERNE,,Tees,UK,225,,,False,3577500,3557500,Provider upArea too small to be included in calibration,,,,
2362,Broken Scar,Tees,Tees,Tees,UK,850,1.0,1.0,True,3567500,3552500,,0.719,0.746,0.945,0.892
2363,Mattersey,Idle,Trent,Trent,UK,500,2.0,2.0,True,3597500,3417500,,0.56,0.759,0.785,1.298
2364,St. Marys Bridge,Derwent,Trent,Trent,UK,1100,2.0,6.0,True,3552500,3377500,,,,,
2365,Marston On Dove,Dove,Trent,Trent,UK,875,2.0,8.0,True,3537500,3367500,,0.713,0.757,0.874,0.913
2366,Izaak Walton,DOVE (TRIB. TRENT),,Trent,UK,275,,,False,3532500,3392500,Provider upArea too small to be included in calibration,,,,
2367,Polesworth,ANKER,,Trent,UK,450,,,False,3537500,3342500,Provider upArea too small to be included in calibration,0.593,0.783,1.173,0.702
2368,Calthorpe Park,REA,,Trent,UK,100,,,False,3517500,3327500,Provider upArea too small to be included in calibration,,,,
2369,Great Bridgford,SOW,,Trent,UK,175,,,False,3507500,3372500,Provider upArea too small to be included in calibration,,,,
2370,BURN HILL,BROWNEY,,Wear,UK,200,,,False,3577500,3577500,Provider upArea too small to be included in calibration,0.259,0.681,1.454,0.509
2371,BEDBURN,BEDBURN BECK,,Wear,UK,100,,,False,3557500,3572500,Provider upArea too small to be included in calibration,,,,
2372,Woodhouse Mill,ROTHER (N. ENGLAND),,Ouse,UK,375,,,False,3567500,3422500,Provider upArea too small to be included in calibration,0.567,0.729,0.964,0.664
2373,Sunderland Bridge,Wear,Wear,Wear,UK,625,1.0,1.0,True,3572500,3572500,,0.762,0.789,0.891,1.011
2374,LOUTH,DARLING RIVER,,Humber,UK,125,,,False,3662500,3412500,Drainage area from provider is wrong  small LDD uparea,,,,
2375,WHITE BRIDGE,Welland,,Nene,UK,125,,,False,3612500,3322500,Wrong upstream area from provider  Data are for a small river,,,,
2376,ABBEY HEATH,Little Ouse,Great Ouse,Great Ouse,UK,725,2.0,2.0,True,3692500,3297500,,0.844,0.849,0.966,1.019
2377,HARROWDEN OLD MILL,ISE BROOK,,Nene,UK,225,,,False,3597500,3302500,Provider upArea too small to be included in calibration,0.452,0.748,1.14,0.534
2378,BEDFORD,Bedford Ouse,Great Ouse,Great Ouse,UK,1475,1.0,5.0,True,3602500,3277500,,0.818,0.86,0.896,0.948
2379,ROXTON,Bedford Ouse,Great Ouse,Great Ouse,UK,1650,1.0,5.0,False,3612500,3277500,close to 2378,0.81,0.833,1.024,0.912
2380,Old Mill Bridge,HARPERS BROOK,,Nene,UK,25,,,False,3602500,3307500,Provider upArea too small to be included in calibration,,,,
2381,Fosters Bridge,CHATER,,Welland,UK,75,,,False,3607500,3332500,Provider upArea too small to be included in calibration,,,,
2382,Kates Bridge And King Street Bridge,GLEN,,Welland,UK,175,,,False,3622500,3342500,Provider upArea too small to be included in calibration,0.368,0.754,0.925,0.422
2383,Partney Mill,LYMN,,Witham,UK,100,,,False,3662500,3387500,Provider upArea too small to be included in calibration,,,,
2384,Goulceby Bridge,BAIN,,Witham,UK,125,,,False,3647500,3402500,Provider upArea too small to be included in calibration,,,,
2385,Claypole Mill,WITHAM,,Witham,UK,350,,,False,3602500,3377500,Provider upArea too small to be included in calibration,0.656,0.817,1.083,0.72
2386,Dernford,CAM,,Great Ouse,UK,200,,,False,3647500,3267500,Provider upArea too small to be included in calibration,0.242,0.788,1.658,0.689
2387,Meagre Farm,KYM,,Great Ouse,UK,200,,,False,3617500,3287500,Provider upArea too small to be included in calibration,,,,
2388,Blunham,Ivel,Great Ouse,Great Ouse,UK,500,2.0,4.0,True,3617500,3272500,,0.736,0.753,0.915,0.966
2389,SPRINGFIELD,CHELMER,,Chelmer,UK,200,,,False,3667500,3227500,Provider upArea too small to be included in calibration,0.501,0.755,1.069,0.571
2390,RUSHES LOCK,Chelmer,Chelmer,Chelmer,UK,1025,1.0,1.0,False,3677500,3222500,Drainage area from provider is wrong  small affluent,,,,
2391,LANGHAM,STOUR (E. ENGLAND),R. Stour,Stour,UK,625,,1.0,True,3697500,3247500,,0.873,0.882,1.045,1.017
2392,Stowmarket,GIPPING,,Anglian,UK,150,,,False,3707500,3267500,Provider upArea too small to be included in calibration,,,,
2393,Ingworth,BURE,,Yare,UK,175,,,False,3732500,3337500,Provider upArea too small to be included in calibration,0.558,0.729,0.89,1.331
2394,Castle Rising,BABINGLEY,,Anglian,UK,100,,,False,3682500,3342500,Provider upArea too small to be included in calibration,,,,
2395,NEEDHAM MILL,WAVENEY,,Waveney,UK,375,,,False,3727500,3287500,Provider upArea too small to be included in calibration,0.342,0.749,1.279,0.459
2396,LEXDEN,COLNE,,Anglian,UK,275,,,False,3692500,3237500,Provider upArea too small to be included in calibration,0.284,0.781,1.467,0.503
2397,Budbridge,EASTERN YAR,,Yar,UK,75,,,False,3527500,3117500,Provider upArea too small to be included in calibration,,,,
2398,AUSTINS BRIDGE,DART,,Dart,UK,275,,,False,3352500,3132500,Provider upArea too small to be included in calibration,0.397,0.728,0.51,0.776
2399,Bellever,EAST DART,,Dart,UK,25,,,False,3342500,3147500,Provider upArea too small to be included in calibration,,,,
2400,Tregony,FAL,,Fal,UK,150,,,False,3267500,3127500,Provider upArea too small to be included in calibration,,,,
2401,Denby,CAMEL,,Camel,UK,200,,,False,3282500,3147500,Provider upArea too small to be included in calibration,0.677,0.796,0.761,0.925
2402,Restormel,FOWEY,,Fowey,UK,175,,,False,3287500,3132500,Provider upArea too small to be included in calibration,0.751,0.825,0.833,0.937
2403,Gunnislake,TAMAR,Tamar,Tamar,UK,925,1.0,1.0,True,3317500,3147500,,0.795,0.821,0.904,0.981
2404,Tinhay,THRUSHEL,,Tamar,UK,100,,,False,3322500,3152500,Provider upArea too small to be included in calibration,,,,
2405,Torrington,TORRIDGE,R. Torridge,Torridge,UK,675,1.0,1.0,True,3332500,3192500,,0.718,0.75,0.894,0.927
2406,UMBERLEIGH,Taw,Taw,Taw,UK,825,1.0,1.0,True,3347500,3187500,,0.825,0.85,0.916,0.969
2407,Wood Mill,CULM,,Exe,UK,175,,,False,3387500,3172500,Provider upArea too small to be included in calibration,0.612,0.699,0.885,0.783
2408,Whitford,AXE,,Axe,UK,300,,,False,3407500,3152500,Provider upArea too small to be included in calibration,0.434,0.621,0.821,0.619
2409,Dotton,OTTER,,Otter,UK,225,,,False,3387500,3152500,Provider upArea too small to be included in calibration,0.496,0.658,1.29,0.769
2410,Bishops Hull,TONE (S. ENGLAND),,Parrett,UK,350,,,False,3407500,3182500,Provider upArea too small to be included in calibration,-0.21,0.793,2.166,0.748
2411,Currypool Farm,CURRYPOOL STREAM,,Parrett,UK,50,,,False,3407500,3197500,Provider upArea too small to be included in calibration,,,,
2412,Lovington,BRUE,,Parrett,UK,200,,,False,3442500,3182500,Provider upArea too small to be included in calibration,,,,
2413,Broadwey,WEY,,Wey,UK,25,,,False,3442500,3137500,Provider upArea too small to be included in calibration,,,,
2414,Baggs Mill,PIDDLE,,Piddle,UK,150,,,False,3467500,3137500,Provider upArea too small to be included in calibration,0.466,0.74,0.728,1.379
2415,Shalford,TILLINGBOURNE,,Thames,UK,50,,,False,3592500,3177500,Provider upArea too small to be included in calibration,,,,
2416,Hedsor,WYE (S. ENGLAND),,Thames,UK,125,,,False,3582500,3222500,Provider upArea too small to be included in calibration,,,,
2417,Hansteads,VER,,Thames,UK,125,,,False,3607500,3232500,Provider upArea too small to be included in calibration,,,,
2418,Swallowfield,BLACKWATER (S. ENGLAND),"Thames, above Lea",Thames,UK,500,2.0,72.0,False,3562500,3197500,Provider upArea too small to be included in calibration,0.078,0.878,1.502,1.764
2419,Ewelme,EWELME BROOK,,Thames,UK,50,,,False,3557500,3227500,Provider upArea too small to be included in calibration,,,,
2420,Enslow Mill,Cherwell,"Thames, above Lea",Thames,UK,650,2.0,94.0,True,3547500,3257500,,0.867,0.882,0.966,1.05
2421,Theale,Kennet,Kennet,Thames,UK,1125,2.0,81.0,True,3552500,3202500,,0.881,0.896,0.944,1.007
2422,Shaw,LAMBOURN,,Thames,UK,275,,,False,3537500,3207500,Provider upArea too small to be included in calibration,0.679,0.769,1.183,1.128
2423,Bibury,COLN,,Thames,UK,125,,,False,3507500,3247500,Provider upArea too small to be included in calibration,,,,
2424,Princes Marsh,ROTHER (S. ENGLAND),,Arun,UK,50,,,False,3562500,3162500,Provider upArea too small to be included in calibration,,,,
2425,Broadlands,Test,Test,Test,UK,1050,1.0,1.0,True,3517500,3162500,,0.853,0.886,1.028,1.088
2426,North Fareham,WALLINGTON,,Wallington,UK,125,,,False,3537500,3142500,Provider upArea too small to be included in calibration,,,,
2427,Mislingford,MEON,,Meon,UK,125,,,False,3537500,3147500,Provider upArea too small to be included in calibration,,,,
2428,HIGHBRIDGE-ALLBROOK,Itchen,Itchen,Itchen,UK,500,1.0,1.0,True,3522500,3152500,Drainage area from provider is wrong,0.683,0.793,1.237,1.04
2429,Isfield,UCK,,Ouse,UK,75,,,False,3627500,3142500,Provider upArea too small to be included in calibration,,,,
2430,Tilley Bridge,NUNNINGHAM STREAM,,Nunningham,UK,50,,,False,3647500,3132500,Provider upArea too small to be included in calibration,,,,
2431,EYNSHAM,Thames,Thames,Thames,UK,1575,1.0,95.0,True,3542500,3242500,Moved on affluent,,,,
2432,KINGSTON,Thames,Thames,Thames,UK,6475,1.0,73.0,True,3567500,3207500,,0.834,0.897,0.913,0.903
2433,DAYS WEIR,Thames,Thames,Thames,UK,3425,1.0,93.0,True,3547500,3227500,,0.852,0.906,0.897,0.948
2434,Wilton,NADDER,,Avon,UK,225,,,False,3492500,3172500,Provider upArea too small to be included in calibration,0.814,0.879,0.931,1.124
2435,AMESBURY,AVON (S. ENGLAND),,Avon,UK,300,,,False,3502500,3182500,Provider upArea too small to be included in calibration,0.611,0.734,1.005,1.284
2436,Upavon,EAST AVON,,Avon,UK,75,,,False,3497500,3202500,Provider upArea too small to be included in calibration,,,,
2437,PANSHANGER PARK,MIMRAM,,Lea,UK,150,,,False,3622500,3237500,Provider upArea too small to be included in calibration,,,,
2438,Frenchay,FROME (BRISTOL),,Avon,UK,200,,,False,3457500,3227500,Provider upArea too small to be included in calibration,0.346,0.835,1.481,0.589
2439,Bitton,BOYD,,Avon,UK,50,,,False,3462500,3222500,Provider upArea too small to be included in calibration,,,,
2440,HAWLEY,DARENT,,Thames,UK,250,,,False,3642500,3192500,Provider upArea too small to be included in calibration,-1.648,0.796,3.64,0.958
2441,Colindeep Lane,SILK STREAM,,Thames,UK,25,,,False,3612500,3217500,Provider upArea too small to be included in calibration,,,,
2442,Wimbledon Common,BEVERLEY BROOK,,Thames,UK,25,,,False,3612500,3197500,Provider upArea too small to be included in calibration,,,,
2443,Kinnersley Manor,MOLE,,Thames,UK,175,,,False,3612500,3172500,Provider upArea too small to be included in calibration,,,,
2444,Albany Park,TURKEY BROOK,,Lea,UK,50,,,False,3627500,3222500,Provider upArea too small to be included in calibration,,,,
2445,Redbridge,RODING,,Thames,UK,325,,,False,3632500,3207500,Provider upArea too small to be included in calibration,0.367,0.833,1.347,0.497
2446,STILE BRIDGE,BEULT,,Medway,UK,250,,,False,3662500,3162500,Provider upArea too small to be included in calibration,0.674,0.83,0.722,0.997
2447,Teston,MEDWAY,Medway,Medway,UK,1325,1.0,1.0,True,3652500,3172500,,0.852,0.878,0.917,0.992
2448,Hendal Bridge,ERIDGE STREAM,,Medway,UK,75,,,False,3637500,3157500,Provider upArea too small to be included in calibration,,,,
2449,HORTON,GREAT STOUR,,Great Stour,UK,400,,,False,3697500,3167500,Provider upArea too small to be included in calibration,0.857,0.861,0.978,1.021
2450,MANLEY HALL,DEE (WALES),R. Dee,Dee,UK,1075,,1.0,True,3452500,3392500,,0.696,0.798,0.784,1.071
2451,New Inn,DEE (WALES),,Dee,UK,150,,,False,3407500,3392500,Provider upArea too small to be included in calibration,,,,
2452,Pont-Y-Capel,ALYN,,Dee,UK,275,,,False,3457500,3407500,Provider upArea too small to be included in calibration,0.473,0.786,1.362,0.682
2453,Pencaenewydd,ERCH,,Erch,UK,75,,,False,3362500,3407500,Provider upArea too small to be included in calibration,,,,
2454,Beddgelert,GLASLYN,,Glaslyn,UK,75,,,False,3382500,3412500,Provider upArea too small to be included in calibration,,,,
2455,Dyfi Bridge,DYFI,Afon Dyfi,Afon Dyfi,UK,525,1.0,1.0,False,3387500,3367500,Provider upArea too small to be included in calibration,0.372,0.596,0.566,0.791
2456,Pont Llolwyn,YSTWYTH,,Ystwyth,UK,175,,,False,3367500,3342500,Provider upArea too small to be included in calibration,0.423,0.666,0.654,0.681
2457,Felin Mynachdy,COTHI,,Towy,UK,400,,,False,3352500,3292500,Provider upArea too small to be included in calibration,0.733,0.737,0.982,0.962
2458,Keepers Lodge,EWENNY,,Ewenny,UK,50,,,False,3387500,3242500,Provider upArea too small to be included in calibration,,,,
2459,Llanedeyrn,RHYMNEY,,Rhymney,UK,200,,,False,3417500,3237500,Provider upArea too small to be included in calibration,0.461,0.748,0.673,0.654
2460,Chain Bridge,Usk,Usk,Usk,UK,900,1.0,1.0,True,3427500,3267500,,0.717,0.788,0.818,1.048
2461,Pontaryscir,YSCIR,,Usk,UK,50,,,False,3402500,3297500,Provider upArea too small to be included in calibration,,,,
2462,DDOL FARM,WYE (WALES),,Wye,UK,200,,,False,3407500,3327500,Provider upArea too small to be included in calibration,0.568,0.725,0.682,0.901
2463,Cefn Brwyn,WYE (WALES),,Severn,UK,25,,,False,3392500,3347500,Provider upArea too small to be included in calibration,,,,
2464,Yarkhill,FROME,,Severn,UK,200,,,False,3462500,3292500,Provider upArea too small to be included in calibration,,,,
2465,Byton,LUGG,,Severn,UK,250,,,False,3442500,3317500,Provider upArea too small to be included in calibration,0.691,0.784,1.015,1.221
2466,Pont-Y-Gwyddel,ELWY,,Clwyd,UK,250,,,False,3422500,3432500,Provider upArea too small to be included in calibration,0.537,0.715,1.203,0.697
2467,Plynlimon Flume,SEVERN (CENTRAL ENGLAND),,Severn,UK,25,,,False,3397500,3347500,Provider upArea too small to be included in calibration,,,,
2468,ABERCYNON,CYNON,,Taff,UK,75,,,False,3397500,3262500,Provider upArea too small to be included in calibration,,,,
2469,Wedderburn Bridge,LEADON,,Severn,UK,250,,,False,3477500,3272500,Provider upArea too small to be included in calibration,0.412,0.724,1.154,0.504
2470,Braystones,EHEN,,Ehen,UK,250,,,False,3447500,3562500,Provider upArea too small to be included in calibration,,,,
2471,BROOK DOWLES,Severn,"Severn, headwaters",Severn,UK,4750,1.0,5.0,False,3487500,3312500,wrong location it is on a small affluent,,,,
2472,BURCOTE,WORFE,,Severn,UK,250,,,False,3487500,3342500,Provider upArea too small to be included in calibration,0.298,0.802,1.634,1.228
2473,YEATON,PERRY,,Severn,UK,150,,,False,3457500,3372500,Provider upArea too small to be included in calibration,0.777,0.795,1.044,1.079
2474,LLANYBLODWEL,TANAT,,Severn,UK,225,,,False,3437500,3382500,Provider upArea too small to be included in calibration,0.688,0.743,0.836,0.935
2475,RODINGTON,RODEN,,Severn,UK,275,,,False,3472500,3367500,Provider upArea too small to be included in calibration,0.58,0.814,1.377,0.999
2476,STARETON,AVON (CENTRAL ENGLAND),,Severn,UK,300,,,False,3542500,3307500,Provider upArea too small to be included in calibration,0.708,0.75,0.855,0.962
2477,Hookagate,REA BROOK,,Severn,UK,175,,,False,3457500,3362500,Provider upArea too small to be included in calibration,0.436,0.744,1.479,0.846
2478,MERIC KOEP,MARITSA,,Evros,TR,100,,,False,5692500,2157500,Discharge data older than calibration period,,,,
2479,BABAESKI,SEYTAN DERESI,,Evros,TR,475,,,False,5742500,2197500,Provider upArea too small to be included in calibration,,,,
2480,AKCASUSURLUK,KOCASU,Kocacay,Kocacay,TR,21725,1.0,1.0,False,5877500,2102500,Discharge data older than calibration period,,,,
2481,TUNCBILEK (KUECUEKILET),ORHANELI CAYI,Kocacay,Kocacay,TR,1700,3.0,2.0,False,5982500,2052500,Discharge data older than calibration period,,,,
2482,MANISA,Gediz,Gediz,Gediz,TR,15850,1.0,1.0,False,5832500,1907500,Discharge data older than calibration period,,,,
2483,SOEKE,BUYUK MENDERES,Buyuk Menderes,Buyuk Menderes,TR,26475,1.0,1.0,False,5857500,1807500,Discharge data older than calibration period,,,,
2484,KAYIRLI,CINE CAYI,Buyuk Menderes,Buyuk Menderes,TR,1175,2.0,2.0,False,5922500,1782500,Discharge data older than calibration period,,,,
2485,MAHMUD SEVKET PASA,YENICIFTLIK DERESI,,Yeniciftlik Deresi,TR,25,,,False,5917500,2207500,Provider upArea too small to be included in calibration,,,,
2486,BOTBASI,SAKARYA NEHRI,,Sakarya,TR,50,,,False,6032500,2217500,Discharge data older than calibration period,,,,
2487,DERECIKOEREN (DERECIKVIRAN),FILYOS CAYI,Sakarya,Sakarya,TR,950,1.0,1.0,False,6022500,2142500,Discharge data older than calibration period,,,,
2488,KALEBOGAZI,KANAK CAYI,Kizilirmak,Kizilirmak,TR,3975,2.0,2.0,False,6422500,2172500,Discharge data older than calibration period,,,,
2489,INOEZUEKOSACA,KIZILIRMAK,Kizilirmak,Kizilirmak,TR,80000,1.0,1.0,False,6442500,2397500,Discharge data older than calibration period,,,,
2490,CARSAMBA,YESILIRMAK,Yesil,Yesil,TR,36025,1.0,1.0,False,6517500,2407500,Discharge data older than calibration period,,,,
