ObsID,National_Station_Identifier,StationName,Provider ID,Country code,StationLon,StationLat,Height,DrainingArea.km2.Provider,River,Catchment,EC_Catchments,Calibration ID,DrainingArea.km2.LDD5k,LisfloodX5k,LisfloodY5k,DrainingArea.km2.LDD,LisfloodX,LisfloodY,RealTime,PostProcess,FixedRepPoint,LSFCalib,HasWL,HasD,HasOpWL,HasOpD,Alive,HasRTWL,HasRTD,HasHWL,HasHD,Exclude5k,CAL_TYPE5k,Notes5k,EC_calib5k,Notes,QC,EC_issue,EC_calib,send_to_partners,first_valid_date_24H,last_valid_date_24H,data_count_24H,first_valid_date_6H,last_valid_date_6H,data_count_6H,HRES_cal_step_24,HRES_cal_step_6,first_valid_date_calib,last_valid_date_calib,data_count_calib,CAL_TYPE,Spinup_days,Min_calib_days,Cal_head,Cal_single,Cal_area,CalRes,CalLakes,DP_comment,calc_start_date,calc_end_date,calc_steps,KGE,KGE_r,KGE_B,KGE_y,NS,NSLOG,MAE,RMSE,CORR,BIAS,PC_BIAS,PC_BIAS2,APB,APB2,RSR,VR
2147,6246700,KINDTHAL,1062,AT,15.47,47.52,-,727.7,MUERZ,Mura,Danube,-,725,4732500.0,2727500.0,726.5,15.475,47.525,False,False,True,True,0,0,0,0,0,0,0,0,1,0,HIST_24h,-,3,,2,,1,1,03/01/1990,01/01/2010,7244.0,,,,True,False,03/01/1990 00:00,01/01/2010 00:00,7244.0,24.0,1095.0,1460.0,1.0,0.0,726.544832,,,,1991-01-03 00:00:00,2010-01-01 00:00:00,6887.0,0.8608626651709674,0.8633970945126055,1.0264251049219644,0.9992530156685446,0.7178600778736877,0.6283255040251905,3.6615371195596857,5.723966497104491,0.8633970945126055,0.38338667379188507,2.642510492196397,2.642510492196428,25.23731500708169,2.642510492196428,0.5311684498596564,0.9992530156685446
2148,6261100,TSIMOVO,1062,GR,20.98,39.58,-,640,ARACHTHOS,Arachthos,Arachthos,-,625,5267500.0,1902500.0,618.5,20.99167,39.59167,False,False,True,False,0,0,0,0,0,0,0,0,1,0,-,Discharge data older than calibration period,-,,-,,0,0,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149,6261200,AVLAKION,1062,GR,21.38,39.15,-,1349,ACHELOOS POTAMOS,Akheloos,Akheloos,-,1550,5307500.0,1857500.0,1521.7,21.39167,39.15833,False,False,True,False,0,0,0,0,0,0,0,0,1,0,-,Discharge data older than calibration period,-,,-,,0,0,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,6335125,SCHWAIBACH,1062,DE,8.03,48.39,-,954,KINZIG (TRIB. RHEIN),"Rhine, section Ill - Neckar",Rhine,-,975,4172500.0,2807500.0,960.2,8.025,48.39167,False,False,True,True,0,0,0,0,0,0,0,0,1,0,HIST_24h,-,3,,2,,1,1,03/01/1990,01/01/2010,7240.0,,,,True,False,03/01/1990 00:00,01/01/2010 00:00,7240.0,24.0,1095.0,1460.0,1.0,0.0,960.236416,,,,1991-01-03 00:00:00,2010-01-01 00:00:00,6884.0,0.9148576121719392,0.9302969193407364,0.9701183828129901,0.9612986343140049,0.8646218009601521,0.7483894234982217,5.269127555233073,9.10890334087031,0.9302969193407364,-0.711241748686841,-2.9881617187010128,-2.9881617187009915,22.13734680306669,2.9881617187009915,0.36793776517211146,0.9612986343140049
2151,6335290,STEIN,1062,DE,9.28,49.25,-,1929,KOCHER,Neckar,Rhine,-,1950,4267500.0,2902500.0,1972.9,9.275,49.25833,False,False,True,True,0,0,0,0,0,0,0,0,1,0,HIST_24h,-,3,,2,,1,1,03/01/1990,01/01/2010,7237.0,,,,True,False,03/01/1990 00:00,01/01/2010 00:00,7237.0,24.0,1095.0,1460.0,1.0,0.0,1972.933248,,,,1991-01-03 00:00:00,2010-01-01 00:00:00,6880.0,0.875791796365836,0.8877448184056419,1.052880492853388,1.005486850720261,0.7569161380226544,-0.0035092750299834385,7.604989221750804,13.247587474701225,0.8877448184056419,1.1906479216553651,5.288049285338767,5.288049285338786,33.77619621019157,5.288049285338786,0.49303535570721974,0.994513149279739
2152,6335300,NEUENSTADT,1062,DE,9.34,49.23,-,141,BRETTACH,Neckar,Rhine,-,75,4277500.0,2897500.0,146.5,9.34167,49.225,False,False,True,False,0,0,0,0,0,0,0,0,1,0,-,Provider upArea too small to be included in calibration,-,,-,,0,0,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153,6335400,RHEINFELDEN,1062,DE,7.79,47.56,-,34550,RHINE RIVER,"Rhine, section Aare - Ill",Rhine,-,34675,4147500.0,2717500.0,34525.3,7.775,47.55833,False,False,True,False,0,0,0,0,0,0,0,0,1,0,HIST_24h,Same as 358 but old daily data  use 358,0,use 358,2,close,0,0,03/01/1990,01/01/2010,7244.0,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,6337100,VLOTHO,1062,DE,8.86,52.17,-,17618,WESER,Weser,Weser,-,17625,4247500.0,3232500.0,17628.8,8.85833,52.175,False,False,True,False,0,0,0,0,0,0,0,0,1,0,HIST_24h,Close to 1942,2,close to 1942,2,,1,1,03/01/1990,01/01/2011,7606.0,,,,True,False,03/01/1990 00:00,01/01/2011 00:00,7606.0,24.0,1095.0,1460.0,0.0,,1686.242688,,,,1991-01-03 00:00:00,2011-01-01 00:00:00,7250.0,0.8998125566256026,0.9355078946332976,0.9235279063643151,0.9944944527753091,0.8659724251878888,0.7967176185950824,32.073253995778856,49.90301761617456,0.9355078946332976,-12.867751057794504,-7.647209363568444,-7.647209363568485,19.060897834828708,7.647209363568485,0.3660977667401302,0.9944944527753091
2155,6337500,GREENE,1062,DE,9.94,51.86,-,2916,LEINE,Leine,Weser,-,2875,4317500.0,3192500.0,2906.1,9.94167,51.85833,False,False,True,False,0,0,0,0,0,0,0,0,1,0,-,Discharge data older than calibration period,-,,-,,0,0,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2156,6337501,MARKLENDORF,1062,DE,9.7,52.68,-,7209,ALLER,Aller,Weser,-,7800,4307500.0,3282500.0,6566.9,9.70833,52.675,False,False,True,True,0,0,0,0,0,0,0,0,1,0,HIST_24h,-,3,,2,,1,1,03/01/1990,01/01/2010,7249.0,,,,True,False,03/01/1990 00:00,01/01/2010 00:00,7249.0,24.0,1095.0,1460.0,1.0,0.0,6566.866944,1.0,,,1991-01-03 00:00:00,2010-01-01 00:00:00,6893.0,0.847818721883835,0.8539924175019881,1.041754404238688,1.009874056351269,0.6874925506282881,0.7230173581260292,10.252282973782322,17.657162397045063,0.8539924175019881,1.6066415605847633,4.1754404238687854,4.175440423868802,26.644273256626043,4.175440423868802,0.5590236572558557,0.9901259436487311
